DC_POWER,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,HOUR,MINUTE,DAY_OF_WEEK,INVERTER_IDs_1BY6WEcLGh8j5v7,INVERTER_IDs_1IF53ai7Xc0U56Y,INVERTER_IDs_3PZuoBAID5Wc2HD,INVERTER_IDs_7JYdWkrLSPkdwr4,INVERTER_IDs_McdE0feGgRqW7Ca,INVERTER_IDs_VHMLBKoKgIrUVDU,INVERTER_IDs_WRmjgnKYAwPKWDb,INVERTER_IDs_YxYtjZvoooNbGkE,INVERTER_IDs_ZnxXDlPa8U1GXgE,INVERTER_IDs_ZoEaEvLYb1n2sOq,INVERTER_IDs_adLQvlD726eNBSB,INVERTER_IDs_bvBOhCH3iADSZry,INVERTER_IDs_iCRJl6heRkivqQ3,INVERTER_IDs_ih0vzX44oOqAx2f,INVERTER_IDs_pkci93gMrogZuBj,INVERTER_IDs_rGa61gmuvPhdLxV,INVERTER_IDs_sjndEbLyjtCKgGv,INVERTER_IDs_uHbuxQJl8lW7ozc,INVERTER_IDs_wCURE6d3bPkepu2,INVERTER_IDs_z9Y9gH1T5YWrNuG,INVERTER_IDs_zBIq5rxdHJRwDNY,INVERTER_IDs_zVJPv84UY57bAof,PREDICTED_AC,ACTUAL_AC,TIMESTAMP
0.0,23.65113126666667,21.9989258,0.0,22,0,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:00:00
0.0,23.65113126666667,21.9989258,0.0,22,0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,2020-06-14 22:00:00
0.0,23.65113126666667,21.9989258,0.0,22,0,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:00:00
0.0,23.65113126666667,21.9989258,0.0,22,0,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:00:00
0.0,23.65113126666667,21.9989258,0.0,22,0,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:00:00
0.0,23.65113126666667,21.9989258,0.0,22,0,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:00:00
0.0,23.65113126666667,21.9989258,0.0,22,0,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:00:00
0.0,23.65113126666667,21.9989258,0.0,22,0,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:00:00
0.0,23.65113126666667,21.9989258,0.0,22,0,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:00:00
0.0,23.65113126666667,21.9989258,0.0,22,0,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:00:00
0.0,23.65113126666667,21.9989258,0.0,22,0,6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:00:00
0.0,23.65113126666667,21.9989258,0.0,22,0,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:00:00
0.0,23.65113126666667,21.9989258,0.0,22,0,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:00:00
0.0,23.649532,22.44542833333333,0.0,22,15,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,2020-06-14 22:15:00
0.0,23.649532,22.44542833333333,0.0,22,15,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,2020-06-14 22:15:00
0.0,23.649532,22.44542833333333,0.0,22,15,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,2020-06-14 22:15:00
0.0,23.649532,22.44542833333333,0.0,22,15,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,2020-06-14 22:15:00
0.0,23.649532,22.44542833333333,0.0,22,15,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,2020-06-14 22:15:00
0.0,23.649532,22.44542833333333,0.0,22,15,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,2020-06-14 22:15:00
0.0,23.649532,22.44542833333333,0.0,22,15,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:15:00
0.0,23.649532,22.44542833333333,0.0,22,15,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:15:00
0.0,23.649532,22.44542833333333,0.0,22,15,6,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:15:00
0.0,23.649532,22.44542833333333,0.0,22,15,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:15:00
0.0,23.649532,22.44542833333333,0.0,22,15,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:15:00
0.0,23.649532,22.44542833333333,0.0,22,15,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:15:00
0.0,23.649532,22.44542833333333,0.0,22,15,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:15:00
0.0,23.649532,22.44542833333333,0.0,22,15,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:15:00
0.0,23.649532,22.44542833333333,0.0,22,15,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:15:00
0.0,23.649532,22.44542833333333,0.0,22,15,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:15:00
0.0,23.649532,22.44542833333333,0.0,22,15,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:15:00
0.0,23.649532,22.44542833333333,0.0,22,15,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:15:00
0.0,23.649532,22.44542833333333,0.0,22,15,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:15:00
0.0,23.649532,22.44542833333333,0.0,22,15,6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:15:00
0.0,23.649532,22.44542833333333,0.0,22,15,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:15:00
0.0,23.649532,22.44542833333333,0.0,22,15,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:15:00
0.0,23.607413666666663,21.990108266666663,0.0,22,30,6,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:30:00
0.0,23.607413666666663,21.990108266666663,0.0,22,30,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,2020-06-14 22:30:00
0.0,23.607413666666663,21.990108266666663,0.0,22,30,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,2020-06-14 22:30:00
0.0,23.607413666666663,21.990108266666663,0.0,22,30,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,2020-06-14 22:30:00
0.0,23.607413666666663,21.990108266666663,0.0,22,30,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,2020-06-14 22:30:00
0.0,23.607413666666663,21.990108266666663,0.0,22,30,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,2020-06-14 22:30:00
0.0,23.607413666666663,21.990108266666663,0.0,22,30,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,2020-06-14 22:30:00
0.0,23.607413666666663,21.990108266666663,0.0,22,30,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:30:00
0.0,23.607413666666663,21.990108266666663,0.0,22,30,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:30:00
0.0,23.607413666666663,21.990108266666663,0.0,22,30,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:30:00
0.0,23.607413666666663,21.990108266666663,0.0,22,30,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:30:00
0.0,23.607413666666663,21.990108266666663,0.0,22,30,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:30:00
0.0,23.607413666666663,21.990108266666663,0.0,22,30,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:30:00
0.0,23.607413666666663,21.990108266666663,0.0,22,30,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:30:00
0.0,23.607413666666663,21.990108266666663,0.0,22,30,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:30:00
0.0,23.607413666666663,21.990108266666663,0.0,22,30,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:30:00
0.0,23.607413666666663,21.990108266666663,0.0,22,30,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:30:00
0.0,23.607413666666663,21.990108266666663,0.0,22,30,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:30:00
0.0,23.607413666666663,21.990108266666663,0.0,22,30,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:30:00
0.0,23.607413666666663,21.990108266666663,0.0,22,30,6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:30:00
0.0,23.607413666666663,21.990108266666663,0.0,22,30,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:30:00
0.0,23.607413666666663,21.990108266666663,0.0,22,30,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:30:00
0.0,23.522460866666663,21.420633933333328,0.0,22,45,6,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:45:00
0.0,23.522460866666663,21.420633933333328,0.0,22,45,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,2020-06-14 22:45:00
0.0,23.522460866666663,21.420633933333328,0.0,22,45,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,2020-06-14 22:45:00
0.0,23.522460866666663,21.420633933333328,0.0,22,45,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,2020-06-14 22:45:00
0.0,23.522460866666663,21.420633933333328,0.0,22,45,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,2020-06-14 22:45:00
0.0,23.522460866666663,21.420633933333328,0.0,22,45,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,2020-06-14 22:45:00
0.0,23.522460866666663,21.420633933333328,0.0,22,45,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,2020-06-14 22:45:00
0.0,23.522460866666663,21.420633933333328,0.0,22,45,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:45:00
0.0,23.522460866666663,21.420633933333328,0.0,22,45,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:45:00
0.0,23.522460866666663,21.420633933333328,0.0,22,45,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:45:00
0.0,23.522460866666663,21.420633933333328,0.0,22,45,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:45:00
0.0,23.522460866666663,21.420633933333328,0.0,22,45,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:45:00
0.0,23.522460866666663,21.420633933333328,0.0,22,45,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:45:00
0.0,23.522460866666663,21.420633933333328,0.0,22,45,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:45:00
0.0,23.522460866666663,21.420633933333328,0.0,22,45,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:45:00
0.0,23.522460866666663,21.420633933333328,0.0,22,45,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:45:00
0.0,23.522460866666663,21.420633933333328,0.0,22,45,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:45:00
0.0,23.522460866666663,21.420633933333328,0.0,22,45,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:45:00
0.0,23.522460866666663,21.420633933333328,0.0,22,45,6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:45:00
0.0,23.522460866666663,21.420633933333328,0.0,22,45,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:45:00
0.0,23.522460866666663,21.420633933333328,0.0,22,45,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:45:00
0.0,23.522460866666663,21.420633933333328,0.0,22,45,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 22:45:00
0.0,23.3865622,21.151995866666667,0.0,23,0,6,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:00:00
0.0,23.3865622,21.151995866666667,0.0,23,0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,2020-06-14 23:00:00
0.0,23.3865622,21.151995866666667,0.0,23,0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,2020-06-14 23:00:00
0.0,23.3865622,21.151995866666667,0.0,23,0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,2020-06-14 23:00:00
0.0,23.3865622,21.151995866666667,0.0,23,0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,2020-06-14 23:00:00
0.0,23.3865622,21.151995866666667,0.0,23,0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,2020-06-14 23:00:00
0.0,23.3865622,21.151995866666667,0.0,23,0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:00:00
0.0,23.3865622,21.151995866666667,0.0,23,0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:00:00
0.0,23.3865622,21.151995866666667,0.0,23,0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:00:00
0.0,23.3865622,21.151995866666667,0.0,23,0,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:00:00
0.0,23.3865622,21.151995866666667,0.0,23,0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,2020-06-14 23:00:00
0.0,23.3865622,21.151995866666667,0.0,23,0,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:00:00
0.0,23.3865622,21.151995866666667,0.0,23,0,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:00:00
0.0,23.3865622,21.151995866666667,0.0,23,0,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:00:00
0.0,23.3865622,21.151995866666667,0.0,23,0,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:00:00
0.0,23.3865622,21.151995866666667,0.0,23,0,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:00:00
0.0,23.3865622,21.151995866666667,0.0,23,0,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:00:00
0.0,23.3865622,21.151995866666667,0.0,23,0,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:00:00
0.0,23.3865622,21.151995866666667,0.0,23,0,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:00:00
0.0,23.3865622,21.151995866666667,0.0,23,0,6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:00:00
0.0,23.3865622,21.151995866666667,0.0,23,0,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:00:00
0.0,23.3865622,21.151995866666667,0.0,23,0,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:00:00
0.0,23.331081066666663,21.4704246,0.0,23,15,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:15:00
0.0,23.331081066666663,21.4704246,0.0,23,15,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,2020-06-14 23:15:00
0.0,23.331081066666663,21.4704246,0.0,23,15,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,2020-06-14 23:15:00
0.0,23.331081066666663,21.4704246,0.0,23,15,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,2020-06-14 23:15:00
0.0,23.331081066666663,21.4704246,0.0,23,15,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,2020-06-14 23:15:00
0.0,23.331081066666663,21.4704246,0.0,23,15,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,2020-06-14 23:15:00
0.0,23.331081066666663,21.4704246,0.0,23,15,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:15:00
0.0,23.331081066666663,21.4704246,0.0,23,15,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:15:00
0.0,23.331081066666663,21.4704246,0.0,23,15,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:15:00
0.0,23.331081066666663,21.4704246,0.0,23,15,6,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:15:00
0.0,23.331081066666663,21.4704246,0.0,23,15,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,2020-06-14 23:15:00
0.0,23.331081066666663,21.4704246,0.0,23,15,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:15:00
0.0,23.331081066666663,21.4704246,0.0,23,15,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:15:00
0.0,23.331081066666663,21.4704246,0.0,23,15,6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:15:00
0.0,23.331081066666663,21.4704246,0.0,23,15,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:15:00
0.0,23.331081066666663,21.4704246,0.0,23,15,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:15:00
0.0,23.331081066666663,21.4704246,0.0,23,15,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:15:00
0.0,23.331081066666663,21.4704246,0.0,23,15,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:15:00
0.0,23.331081066666663,21.4704246,0.0,23,15,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:15:00
0.0,23.331081066666663,21.4704246,0.0,23,15,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:15:00
0.0,23.331081066666663,21.4704246,0.0,23,15,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:15:00
0.0,23.331081066666663,21.4704246,0.0,23,15,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:15:00
0.0,23.44495271428572,22.455490071428567,0.0,23,30,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:30:00
0.0,23.44495271428572,22.455490071428567,0.0,23,30,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:30:00
0.0,23.44495271428572,22.455490071428567,0.0,23,30,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,2020-06-14 23:30:00
0.0,23.44495271428572,22.455490071428567,0.0,23,30,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,2020-06-14 23:30:00
0.0,23.44495271428572,22.455490071428567,0.0,23,30,6,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:30:00
0.0,23.44495271428572,22.455490071428567,0.0,23,30,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,2020-06-14 23:30:00
0.0,23.44495271428572,22.455490071428567,0.0,23,30,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,2020-06-14 23:30:00
0.0,23.44495271428572,22.455490071428567,0.0,23,30,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,2020-06-14 23:30:00
0.0,23.44495271428572,22.455490071428567,0.0,23,30,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,2020-06-14 23:30:00
0.0,23.44495271428572,22.455490071428567,0.0,23,30,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:30:00
0.0,23.44495271428572,22.455490071428567,0.0,23,30,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:30:00
0.0,23.44495271428572,22.455490071428567,0.0,23,30,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:30:00
0.0,23.44495271428572,22.455490071428567,0.0,23,30,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:30:00
0.0,23.44495271428572,22.455490071428567,0.0,23,30,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:30:00
0.0,23.44495271428572,22.455490071428567,0.0,23,30,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:30:00
0.0,23.44495271428572,22.455490071428567,0.0,23,30,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:30:00
0.0,23.44495271428572,22.455490071428567,0.0,23,30,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:30:00
0.0,23.44495271428572,22.455490071428567,0.0,23,30,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:30:00
0.0,23.44495271428572,22.455490071428567,0.0,23,30,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-14 23:30:00
