DATE_TIME,AMBIENT_TEMPERATURE,IRRADIATION,HOUR,MINUTE,DAY_OF_WEEK,IS_DAYLIGHT,MODULE_TEMPERATURE,DC_POWER,INVERTER_IDs_1BY6WEcLGh8j5v7,INVERTER_IDs_1IF53ai7Xc0U56Y,INVERTER_IDs_3PZuoBAID5Wc2HD,INVERTER_IDs_7JYdWkrLSPkdwr4,INVERTER_IDs_McdE0feGgRqW7Ca,INVERTER_IDs_VHMLBKoKgIrUVDU,INVERTER_IDs_WRmjgnKYAwPKWDb,INVERTER_IDs_ZnxXDlPa8U1GXgE,INVERTER_IDs_ZoEaEvLYb1n2sOq,INVERTER_IDs_adLQvlD726eNBSB,INVERTER_IDs_bvBOhCH3iADSZry,INVERTER_IDs_iCRJl6heRkivqQ3,INVERTER_IDs_ih0vzX44oOqAx2f,INVERTER_IDs_pkci93gMrogZuBj,INVERTER_IDs_rGa61gmuvPhdLxV,INVERTER_IDs_sjndEbLyjtCKgGv,INVERTER_IDs_uHbuxQJl8lW7ozc,INVERTER_IDs_wCURE6d3bPkepu2,INVERTER_IDs_z9Y9gH1T5YWrNuG,INVERTER_IDs_zBIq5rxdHJRwDNY,INVERTER_IDs_zVJPv84UY57bAof,INVERTER_IDs_YxYtjZvoooNbGkE,PREDICTED_AC,INVERTER_ID,Z_SCORE,ANOMALY
2025-06-27 21:15:00,26.25,0.0,21,15,4,0,24.140850067138672,2.2335374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-27 21:30:00,26.1,0.0,21,30,4,0,24.127504348754883,2.2335374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-27 21:45:00,25.95,0.0,21,45,4,0,23.845216751098633,2.0513184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-27 22:00:00,25.8,0.0,22,0,4,0,23.773210525512695,2.4454858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-27 22:15:00,25.7,0.0,22,15,4,0,23.773210525512695,2.0513184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-27 22:30:00,25.6,0.0,22,30,4,0,23.773210525512695,2.0513184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-27 22:45:00,25.5,0.0,22,45,4,0,23.621915817260742,2.0513184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-27 23:00:00,25.4,0.0,23,0,4,0,23.621915817260742,2.4454858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-27 23:15:00,25.299999999999997,0.0,23,15,4,0,23.621915817260742,2.0513184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-27 23:30:00,25.2,0.0,23,30,4,0,23.621915817260742,2.0513184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-27 23:45:00,25.1,0.0,23,45,4,0,23.168495178222656,1.614372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 00:00:00,25.0,0.0,0,0,5,0,23.181180953979492,0.45565513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 00:15:00,24.95,0.0,0,15,5,0,23.078441619873047,0.8367597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 00:30:00,24.9,0.0,0,30,5,0,23.078441619873047,0.8367597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 00:45:00,24.85,0.0,0,45,5,0,23.078441619873047,0.8367597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 01:00:00,24.8,0.0,1,0,5,0,22.59493637084961,0.45565513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 01:15:00,24.75,0.0,1,15,5,0,22.5319881439209,0.8367597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 01:30:00,24.700000000000003,0.0,1,30,5,0,22.556474685668945,0.8367597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 01:45:00,24.650000000000002,0.0,1,45,5,0,22.646484375,0.8367597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 02:00:00,24.6,0.0,2,0,5,0,22.591659545898438,0.45565513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 02:15:00,24.575000000000003,6.25e-05,2,15,5,0,22.648181915283203,0.8367597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 02:30:00,24.55,0.000125,2,30,5,0,23.00062370300293,0.8367597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 02:45:00,24.525,0.0001875,2,45,5,0,23.022432327270508,0.8367597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 03:00:00,24.5,0.00025,3,0,5,0,23.022432327270508,0.45565513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 03:15:00,24.4,0.0001875,3,15,5,0,23.022432327270508,0.8367597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 03:30:00,24.3,0.000125,3,30,5,0,22.622169494628906,0.8367597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 03:45:00,24.200000000000003,6.25e-05,3,45,5,0,22.15882110595703,0.8367597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 04:00:00,24.1,0.0,4,0,5,0,21.956689834594727,0.45565513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 04:15:00,24.05,0.0,4,15,5,0,21.956689834594727,0.8367597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 04:30:00,24.0,0.0,4,30,5,0,21.854097366333008,0.8367597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 04:45:00,23.95,0.0,4,45,5,0,21.854097366333008,0.8367597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 05:00:00,23.9,0.0,5,0,5,0,21.854097366333008,0.45565513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 05:15:00,23.849999999999998,0.0013125,5,15,5,0,22.410076141357422,0.8367597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 05:30:00,23.799999999999997,0.002625,5,30,5,0,22.622854232788086,0.8367597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 05:45:00,23.75,0.0039375,5,45,5,0,22.57059097290039,20.55189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0328392857099997,1BY6WEcLGh8j5v7,-0.8030262175436075,False
2025-06-28 06:00:00,23.7,0.00525,6,0,5,1,22.57059097290039,18.992807,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8555714286399998,1BY6WEcLGh8j5v7,-0.8049376749564926,False
2025-06-28 06:15:00,23.875,0.0136875,6,15,5,1,22.91864585876465,192.6162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.716053571699998,1BY6WEcLGh8j5v7,-0.6231331780225491,False
2025-06-28 06:30:00,24.049999999999997,0.022125,6,30,5,1,23.14267349243164,314.7978,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.424607141799985,1BY6WEcLGh8j5v7,-0.49688129070553405,False
2025-06-28 06:45:00,24.224999999999998,0.0305625,6,45,5,1,23.4449405670166,444.34705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.97401785640002,1BY6WEcLGh8j5v7,-0.3615625446325214,False
2025-06-28 07:00:00,24.4,0.039,7,0,5,1,24.189210891723633,559.4334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.08100000040004,1BY6WEcLGh8j5v7,-0.24179732771816478,False
2025-06-28 07:15:00,24.674999999999997,0.0485625,7,15,5,1,24.56023406982422,711.65875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.03055357070008,1BY6WEcLGh8j5v7,-0.0805981376134998,False
2025-06-28 07:30:00,24.95,0.058125,7,30,5,1,25.536039352416992,887.25024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.15382142790003,1BY6WEcLGh8j5v7,0.1040399452259515,False
2025-06-28 07:45:00,25.225,0.0676875,7,45,5,1,27.111244201660156,975.14575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.71505357130007,1BY6WEcLGh8j5v7,0.19635465424548074,False
2025-06-28 08:00:00,25.5,0.07725,8,0,5,1,27.111244201660156,1144.2798,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.25549999500008,1BY6WEcLGh8j5v7,0.37470824553713894,False
2025-06-28 08:15:00,25.825,0.0894375,8,15,5,1,27.80392074584961,1364.496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.94567857699994,1BY6WEcLGh8j5v7,0.6085907627776691,False
2025-06-28 08:30:00,26.15,0.101625,8,30,5,1,28.367931365966797,1521.4376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.545971412,1BY6WEcLGh8j5v7,0.7768067940171322,False
2025-06-28 08:45:00,26.475,0.1138125,8,45,5,1,29.533483505249023,1753.7019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.7229999989999,1BY6WEcLGh8j5v7,1.0267218312580781,False
2025-06-28 09:00:00,26.8,0.126,9,0,5,1,29.793703079223633,1869.0559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.12571428999996,1BY6WEcLGh8j5v7,1.1496758913950864,False
2025-06-28 09:15:00,27.225,0.13825,9,15,5,1,30.92803955078125,2054.5657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.38742856100006,1BY6WEcLGh8j5v7,1.346589701333622,False
2025-06-28 09:30:00,27.65,0.1505,9,30,5,1,33.31039047241211,2204.6177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.14974999900005,1BY6WEcLGh8j5v7,1.5057699904760335,False
2025-06-28 09:45:00,28.075,0.16275,9,45,5,1,33.11273193359375,2234.0115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.0549999939998,1BY6WEcLGh8j5v7,1.5370969424176588,False
2025-06-28 10:00:00,28.5,0.175,10,0,5,1,33.898677825927734,2452.719,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.59492858300015,1BY6WEcLGh8j5v7,1.7693593325372783,False
2025-06-28 10:15:00,28.775,0.1760625,10,15,5,1,35.21274948120117,2669.3364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.88103572900013,1BY6WEcLGh8j5v7,1.9988847973801358,False
2025-06-28 10:30:00,29.05,0.177125,10,30,5,1,35.249820709228516,2669.3364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.8795893010001,1BY6WEcLGh8j5v7,1.9988692007256237,False
2025-06-28 10:45:00,29.325000000000003,0.1781875,10,45,5,1,35.227317810058594,2673.8416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.41998213600004,1BY6WEcLGh8j5v7,2.0046961899350815,False
2025-06-28 11:00:00,29.6,0.17925,11,0,5,1,35.138160705566406,2562.0703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.22262499600004,1BY6WEcLGh8j5v7,1.883956470598803,False
2025-06-28 11:15:00,29.875,0.1820625,11,15,5,1,35.624290466308594,2551.0513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.1507857150002,1BY6WEcLGh8j5v7,1.8723989599877306,False
2025-06-28 11:30:00,30.15,0.184875,11,30,5,1,36.123085021972656,2728.1172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.6226964500002,1BY6WEcLGh8j5v7,2.0607964159263745,False
2025-06-28 11:45:00,30.425,0.1876875,11,45,5,1,36.46538543701172,2695.3445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.29648215800006,1BY6WEcLGh8j5v7,2.024930257952921,False
2025-06-28 12:00:00,30.7,0.1905,12,0,5,1,36.141502380371094,2805.8425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.43498810700015,1BY6WEcLGh8j5v7,2.14503539216388,False
2025-06-28 12:15:00,30.925,0.1895625,12,15,5,1,36.38613510131836,2819.6235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.6559285820001,1BY6WEcLGh8j5v7,2.1582006425381124,False
2025-06-28 12:30:00,31.15,0.188625,12,30,5,1,36.55438995361328,2871.994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.70017857500005,1BY6WEcLGh8j5v7,2.2125921673240083,False
2025-06-28 12:45:00,31.375,0.1876875,12,45,5,1,37.01932144165039,2827.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.52751785099974,1BY6WEcLGh8j5v7,2.167598881997636,False
2025-06-28 13:00:00,31.6,0.18675,13,0,5,1,36.21856689453125,2829.399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.6692142609998,1BY6WEcLGh8j5v7,2.169126776889302,False
2025-06-28 13:15:00,31.725,0.1828125,13,15,5,1,36.0641975402832,2714.2795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.3430535589998,1BY6WEcLGh8j5v7,2.046998184649271,False
2025-06-28 13:30:00,31.85,0.178875,13,30,5,1,36.0641975402832,2714.2795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.3435714149999,1BY6WEcLGh8j5v7,2.047003768626572,False
2025-06-28 13:45:00,31.975,0.1749375,13,45,5,1,36.05278396606445,2538.6858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.92953571699982,1BY6WEcLGh8j5v7,1.8592303720652061,False
2025-06-28 14:00:00,32.1,0.171,14,0,5,1,36.574501037597656,2534.3948,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.4884642899999,1BY6WEcLGh8j5v7,1.8544743533335197,False
2025-06-28 14:15:00,32.125,0.165125,14,15,5,1,36.85441207885742,2505.9812,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.7584464300002,1BY6WEcLGh8j5v7,1.82503690786508,False
2025-06-28 14:30:00,32.150000000000006,0.15925,14,30,5,1,36.43910217285156,2274.4531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.06782142699973,1BY6WEcLGh8j5v7,1.5803667004069102,False
2025-06-28 14:45:00,32.175000000000004,0.153375,14,45,5,1,36.6518440246582,2249.5645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.6029464160001,1BY6WEcLGh8j5v7,1.5537882575381046,False
2025-06-28 15:00:00,32.2,0.1475,15,0,5,1,36.6518440246582,2138.623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.56541071299995,1BY6WEcLGh8j5v7,1.4347718730214638,False
2025-06-28 15:15:00,32.125,0.139375,15,15,5,1,35.9150276184082,2099.1006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.81728571999992,1BY6WEcLGh8j5v7,1.3943563040587226,False
2025-06-28 15:30:00,32.05,0.13125,15,30,5,1,35.6190185546875,1973.6637,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.4826785760002,1BY6WEcLGh8j5v7,1.2613537583624994,False
2025-06-28 15:45:00,31.975,0.123125,15,45,5,1,34.61675262451172,1856.2673,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.92992856500004,1BY6WEcLGh8j5v7,1.1367818815838733,False
2025-06-28 16:00:00,31.9,0.115,16,0,5,1,34.520164489746094,1720.7288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.44244641500015,1BY6WEcLGh8j5v7,0.9913480270605858,False
2025-06-28 16:15:00,31.75,0.1046875,16,15,5,1,33.46373748779297,1552.265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.6590000070001,1BY6WEcLGh8j5v7,0.8103741969450449,False
2025-06-28 16:30:00,31.6,0.094375,16,30,5,1,33.46070861816406,1363.961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.82658928099997,1BY6WEcLGh8j5v7,0.6073066376046292,False
2025-06-28 16:45:00,31.45,0.0840625,16,45,5,1,32.720829010009766,1196.9353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.48282142000002,1BY6WEcLGh8j5v7,0.43107380696773634,False
2025-06-28 17:00:00,31.3,0.07375,17,0,5,1,32.363258361816406,1089.469,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.9958452270001,1BY6WEcLGh8j5v7,0.31799403766165124,False
2025-06-28 17:15:00,31.05,0.0628125,17,15,5,1,31.06865119934082,931.08923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.43853571320005,1BY6WEcLGh8j5v7,0.1502414902668975,False
2025-06-28 17:30:00,30.8,0.051875,17,30,5,1,30.795127868652344,722.2076,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.9886607131,1BY6WEcLGh8j5v7,-0.07026698660875023,False
2025-06-28 17:45:00,30.55,0.0409375,17,45,5,1,30.481075286865234,553.7825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.578821429000065,1BY6WEcLGh8j5v7,-0.24721225724210832,False
2025-06-28 18:00:00,30.3,0.03,18,0,5,1,29.110149383544922,404.30927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.09832142979995,1BY6WEcLGh8j5v7,-0.40335370061062836,False
2025-06-28 18:15:00,30.0,0.0235,18,15,5,1,29.476953506469727,313.63556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.30503571490002,1BY6WEcLGh8j5v7,-0.49817061463653267,False
2025-06-28 18:30:00,29.700000000000003,0.017,18,30,5,1,29.915767669677734,196.00621,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.813089286100002,1BY6WEcLGh8j5v7,-0.6220868538966178,False
2025-06-28 18:45:00,29.400000000000002,0.0105,18,45,5,1,27.919076919555664,137.4531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.256357143400004,1BY6WEcLGh8j5v7,-0.6820044104189308,False
2025-06-28 19:00:00,29.1,0.004,19,0,5,0,27.79693031311035,18.947216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8816071429599999,1BY6WEcLGh8j5v7,-0.8046569350639973,False
2025-06-28 19:15:00,28.85,0.003,19,15,5,0,27.186386108398438,15.539035,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4006785714200003,1BY6WEcLGh8j5v7,-0.8098427284635044,False
2025-06-28 19:30:00,28.6,0.002,19,30,5,0,26.7739315032959,-0.38866463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 19:45:00,28.35,0.001,19,45,5,0,26.41495132446289,-0.38866463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 20:00:00,28.1,0.0,20,0,5,0,26.199596405029297,3.0348003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 20:15:00,27.975,0.0,20,15,5,0,26.199596405029297,2.6406329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 20:30:00,27.85,0.0,20,30,5,0,26.175539016723633,2.6406329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 20:45:00,27.725,0.0,20,45,5,0,25.999984741210938,2.6406329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 21:00:00,27.6,0.0,21,0,5,0,26.05561637878418,3.0348003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 21:15:00,27.5,0.0,21,15,5,0,25.811779022216797,2.6406329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 21:30:00,27.4,0.0,21,30,5,0,25.811779022216797,2.6406329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 21:45:00,27.3,0.0,21,45,5,0,25.481548309326172,2.2041318,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 22:00:00,27.2,0.0,22,0,5,0,25.474056243896484,2.5982993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 22:15:00,27.1,0.0,22,15,5,0,25.474056243896484,2.2335374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 22:30:00,27.0,0.0,22,30,5,0,25.255874633789062,2.2335374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 22:45:00,26.9,0.0,22,45,5,0,24.9677791595459,2.2335374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 23:00:00,26.8,0.0,23,0,5,0,24.9677791595459,2.6277049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 23:15:00,26.625,0.0,23,15,5,0,24.80612564086914,2.2335374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 23:30:00,26.450000000000003,0.0,23,30,5,0,24.52159309387207,2.2335374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-28 23:45:00,26.275000000000002,0.0,23,45,5,0,24.140850067138672,2.2335374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-29 00:00:00,26.1,0.0,0,0,6,0,24.127504348754883,-3.3719316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
2025-06-29 00:15:00,25.950000000000003,0.0,0,15,6,0,23.845216751098633,-3.1730464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1BY6WEcLGh8j5v7,-0.8249460725364961,False
