Timestamp,Ambient Temp (°C),Irradiance (W/m²),IRRADIATION (kWh/m²),MODULE_TEMPERATURE,DC_CURRENT,AC_CURRENT
2025-06-14 11:30:00,29.0,518.5,0.129625,32.3130673433035,4178.1929462,407.4345178175
2025-06-14 11:45:00,29.05,507.75,0.1269375,32.29358845618558,4178.1929462,407.4345178175
2025-06-14 12:00:00,29.1,497.0,0.12425,32.274109569067654,4166.75080335,405.7849196075
2025-06-14 12:15:00,29.150000000000002,504.75,0.1261875,32.39102476577593,4210.6506248,409.531464249
2025-06-14 12:30:00,29.200000000000003,512.5,0.128125,32.507939962484194,4215.048214099999,409.531464249
2025-06-14 12:45:00,29.25,520.25,0.1300625,32.62485515919246,4211.137499799999,409.291151749
2025-06-14 13:00:00,29.3,528.0,0.132,32.741770355900734,4211.137499799999,409.291151749
2025-06-14 13:15:00,29.55,550.25,0.1375625,33.204697561975465,4378.262142750001,414.6841696305
2025-06-14 13:30:00,29.8,572.5,0.143125,33.6676247680502,4437.810446199999,420.5025624704998
2025-06-14 13:45:00,30.05,594.75,0.1486875,34.130551974124934,4244.4874105,402.51940174549986
2025-06-14 14:00:00,30.3,617.0,0.15425,34.59347918019967,4201.306368900001,397.78279758049985
2025-06-14 14:15:00,30.15,574.5,0.143625,34.10081001636383,4191.8259521499995,397.6837410304999
2025-06-14 14:30:00,30.0,532.0,0.133,33.608140852527995,4262.86392835,404.6291338904999
2025-06-14 14:45:00,29.85,489.5,0.122375,33.11547168869216,4440.084553299999,420.79863389049984
2025-06-14 15:00:00,29.7,447.0,0.11175,32.62280252485631,4454.22991065,422.1014017754999
2025-06-14 15:15:00,29.65,424.0,0.106,32.39345436715619,4393.52901775,417.86190177549986
2025-06-14 15:30:00,29.6,401.0,0.10025,32.164106209456065,4378.262142750001,414.6841696305
2025-06-14 15:45:00,29.55,378.0,0.0945,31.934758051755935,4378.262142750001,414.6841696305
2025-06-14 16:00:00,29.5,355.0,0.08875,31.705409894055812,4207.9708927500005,403.51842855899986
2025-06-14 16:15:00,29.225,315.75,0.0789375,31.087259016642143,4211.137499799999,409.291151749
2025-06-14 16:30:00,28.95,276.5,0.069125,30.469108139228474,4178.1929462,407.4345178175
2025-06-14 16:45:00,28.674999999999997,237.25,0.0593125,29.850957261814806,4431.263660399999,425.7338213905
2025-06-14 17:00:00,28.4,198.0,0.0495,29.232806384401144,4443.8286603999995,427.6816249655
2025-06-14 17:15:00,28.224999999999998,163.0,0.04075,28.765543552131327,4437.341249699999,427.4151249655
2025-06-14 17:30:00,28.049999999999997,128.0,0.032,28.29828071986151,4435.271696049999,427.5625267555
2025-06-14 17:45:00,27.875,93.0,0.02325,27.8310178875917,4435.670446049999,422.4757767505
2025-06-14 18:00:00,27.7,58.0,0.0145,27.36375505532188,4395.967053099999,418.9146963954999
2025-06-14 18:15:00,27.425,44.0,0.011,26.93176367069801,4400.022231649999,420.11485711049994
2025-06-14 18:30:00,27.15,30.0,0.0075,26.499772286074148,4095.453481599998,384.7850088504999
2025-06-14 18:45:00,26.875,16.0,0.004,26.067780901450277,4063.5472910999983,361.99728266849996
2025-06-14 19:00:00,26.6,2.0,0.0005,25.635789516826417,4309.729195799998,398.6223124155
